closure_fraction,demand_multiplier,distance_beta_per_km,method,metric,mean,sd,ci95_low,ci95_high,n
0.2,2.0,1.0,no_choice,max_capacity_utilization,0.953915990613125,0.2043302716421978,0.8721668562069399,1.03566512501931,24
0.2,2.0,2.0,coordinated,served_fraction,0.9935248047677074,0.022371743049533162,0.9845742434301321,1.0024753661052828,24
0.2,2.0,2.0,coordinated,rerouted_fraction,0.6176715023432416,0.21962480318622712,0.5298032809078869,0.7055397237785964,24
0.2,2.0,2.0,coordinated,energy_weighted_extra_distance_km,0.9989230570410298,0.5841001287034019,0.7652343356182013,1.2326117784638582,24
0.2,2.0,2.0,coordinated,max_capacity_utilization,0.9691391904903268,0.1304097364904176,0.9169644295479121,1.0213139514327416,24
0.2,2.0,2.0,logit,served_fraction,0.9935248047672754,0.02237174304940266,0.9845742434297523,1.0024753661047985,24
0.2,2.0,2.0,logit,rerouted_fraction,0.7068653615147341,0.18107954977306376,0.6344184532145712,0.779312269814897,24
0.2,2.0,2.0,logit,energy_weighted_extra_distance_km,1.2635907101862671,0.6715982227879794,0.9948954603811411,1.5322859599913932,24
0.2,2.0,2.0,logit,max_capacity_utilization,0.9516940061717389,0.14840639181783802,0.8923190835332672,1.0110689288102106,24
0.2,2.0,2.0,nearest,served_fraction,0.9935248047677074,0.022371743049533162,0.9845742434301321,1.0024753661052828,24
0.2,2.0,2.0,nearest,rerouted_fraction,0.8142106269258482,0.12488661918195738,0.7642455731186596,0.8641756807330369,24
0.2,2.0,2.0,nearest,energy_weighted_extra_distance_km,1.1903385993357045,0.713490722964085,0.9048828587820293,1.4757943398893798,24
0.2,2.0,2.0,nearest,max_capacity_utilization,0.9691391904903264,0.13040973649041745,0.9169644295479117,1.021313951432741,24
0.2,2.0,2.0,no_choice,served_fraction,0.3800207762243586,0.2200357831955041,0.2919881285405257,0.4680534239081915,24
0.2,2.0,2.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.2,2.0,2.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.2,2.0,2.0,no_choice,max_capacity_utilization,0.953915990613125,0.2043302716421978,0.8721668562069399,1.03566512501931,24
0.2,4.0,0.5,coordinated,served_fraction,0.7427547371303312,0.24734910238676186,0.6437944858971081,0.8417149883635544,24
0.2,4.0,0.5,coordinated,rerouted_fraction,0.7101236050525029,0.1300458247507267,0.6580944391287846,0.7621527709762212,24
0.2,4.0,0.5,coordinated,energy_weighted_extra_distance_km,0.981159606051996,0.6751998642837806,0.711023399543016,1.251295812560976,24
0.2,4.0,0.5,coordinated,max_capacity_utilization,0.9887797330877367,0.05496785742576024,0.9667880099396993,1.0107714562357741,24
0.2,4.0,0.5,logit,served_fraction,0.7427547371303312,0.24734910238676186,0.6437944858971081,0.8417149883635544,24
0.2,4.0,0.5,logit,rerouted_fraction,0.8127490742259473,0.10680677106794058,0.7700174661614645,0.8554806822904302,24
0.2,4.0,0.5,logit,energy_weighted_extra_distance_km,2.088984166930309,0.6307272363044768,1.8366407172794155,2.3413276165812027,24
0.2,4.0,0.5,logit,max_capacity_utilization,0.9684902603330648,0.15436556822385378,0.9067311705858712,1.0302493500802585,24
0.2,4.0,0.5,nearest,served_fraction,0.7427547371303312,0.24734910238676183,0.6437944858971081,0.8417149883635544,24
0.2,4.0,0.5,nearest,rerouted_fraction,0.8895165342296671,0.0744781124644591,0.8597190833808882,0.9193139850784461,24
0.2,4.0,0.5,nearest,energy_weighted_extra_distance_km,1.8521683572029295,0.8955015064100591,1.4938931372852031,2.210443577120656,24
0.2,4.0,0.5,nearest,max_capacity_utilization,0.988779733087736,0.05496785742576009,0.9667880099396987,1.0107714562357735,24
0.2,4.0,0.5,no_choice,served_fraction,0.2134416726503201,0.1382367631004639,0.15813544887959813,0.2687478964210421,24
0.2,4.0,0.5,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.2,4.0,0.5,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.2,4.0,0.5,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
0.2,4.0,1.0,coordinated,served_fraction,0.7427547371303312,0.24734910238676186,0.6437944858971081,0.8417149883635544,24
0.2,4.0,1.0,coordinated,rerouted_fraction,0.7101236050525029,0.13004582475072674,0.6580944391287846,0.7621527709762212,24
0.2,4.0,1.0,coordinated,energy_weighted_extra_distance_km,0.981159606051996,0.6751998642837808,0.711023399543016,1.251295812560976,24
0.2,4.0,1.0,coordinated,max_capacity_utilization,0.9887797330877369,0.05496785742576029,0.9667880099396995,1.0107714562357744,24
0.2,4.0,1.0,logit,served_fraction,0.7427547371303312,0.24734910238676183,0.6437944858971081,0.8417149883635544,24
0.2,4.0,1.0,logit,rerouted_fraction,0.7910427293208201,0.11317898288221472,0.7457617055682791,0.836323753073361,24
0.2,4.0,1.0,logit,energy_weighted_extra_distance_km,1.6179245987212647,0.6339797096324248,1.3642798887279752,1.8715693087145542,24
0.2,4.0,1.0,logit,max_capacity_utilization,0.9839239422386307,0.07875627718172934,0.9524148690263463,1.015433015450915,24
0.2,4.0,1.0,nearest,served_fraction,0.7427547371303312,0.24734910238676183,0.6437944858971081,0.8417149883635544,24
0.2,4.0,1.0,nearest,rerouted_fraction,0.8895165342296671,0.0744781124644591,0.8597190833808882,0.9193139850784461,24
0.2,4.0,1.0,nearest,energy_weighted_extra_distance_km,1.8521683572029295,0.8955015064100591,1.4938931372852031,2.210443577120656,24
0.2,4.0,1.0,nearest,max_capacity_utilization,0.988779733087736,0.05496785742576009,0.9667880099396987,1.0107714562357735,24
0.2,4.0,1.0,no_choice,served_fraction,0.2134416726503201,0.1382367631004639,0.15813544887959813,0.2687478964210421,24
0.2,4.0,1.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.2,4.0,1.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.2,4.0,1.0,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
0.2,4.0,2.0,coordinated,served_fraction,0.7427547371303312,0.24734910238676186,0.6437944858971081,0.8417149883635544,24
0.2,4.0,2.0,coordinated,rerouted_fraction,0.7101236050525029,0.1300458247507267,0.6580944391287846,0.7621527709762212,24
0.2,4.0,2.0,coordinated,energy_weighted_extra_distance_km,0.981159606051996,0.6751998642837806,0.711023399543016,1.251295812560976,24
0.2,4.0,2.0,coordinated,max_capacity_utilization,0.9887797330877369,0.054967857425760304,0.9667880099396995,1.0107714562357744,24
0.2,4.0,2.0,logit,served_fraction,0.7427547371303073,0.24734910238673577,0.6437944858970945,0.84171498836352,24
0.2,4.0,2.0,logit,rerouted_fraction,0.7771144032529763,0.11852275009788128,0.7296954273466113,0.8245333791593413,24
0.2,4.0,2.0,logit,energy_weighted_extra_distance_km,1.4728674383542728,0.6392472733270577,1.217115263965205,1.7286196127433406,24
0.2,4.0,2.0,logit,max_capacity_utilization,0.9886032455482067,0.055832466261373365,0.9662656068226915,1.010940884273722,24
0.2,4.0,2.0,nearest,served_fraction,0.7427547371303312,0.24734910238676183,0.6437944858971081,0.8417149883635544,24
0.2,4.0,2.0,nearest,rerouted_fraction,0.8895165342296671,0.0744781124644591,0.8597190833808882,0.9193139850784461,24
0.2,4.0,2.0,nearest,energy_weighted_extra_distance_km,1.8521683572029295,0.8955015064100591,1.4938931372852031,2.210443577120656,24
0.2,4.0,2.0,nearest,max_capacity_utilization,0.988779733087736,0.05496785742576009,0.9667880099396987,1.0107714562357735,24
0.2,4.0,2.0,no_choice,served_fraction,0.2134416726503201,0.1382367631004639,0.15813544887959813,0.2687478964210421,24
0.2,4.0,2.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.2,4.0,2.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.2,4.0,2.0,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
0.3,1.0,0.5,coordinated,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,0.5,coordinated,rerouted_fraction,0.5626347851666061,0.21127463448715308,0.47810732698580355,0.6471622433474088,24
0.3,1.0,0.5,coordinated,energy_weighted_extra_distance_km,0.9693439450201238,0.7635483439116754,0.6638609850534376,1.27482690498681,24
0.3,1.0,0.5,coordinated,max_capacity_utilization,0.9261143727764733,0.20636018493226943,0.8435531039124359,1.008675641640511,24
0.3,1.0,0.5,logit,served_fraction,1.0,1.1341015203730747e-16,1.0,1.0,24
0.3,1.0,0.5,logit,rerouted_fraction,0.7417601205280654,0.1663295127733561,0.6752144560695237,0.8083057849866071,24
0.3,1.0,0.5,logit,energy_weighted_extra_distance_km,1.7727964766092885,0.7082464016113664,1.489438901577966,2.056154051640611,24
0.3,1.0,0.5,logit,max_capacity_utilization,0.8279282900001673,0.2744097941664693,0.7181415072322657,0.937715072768069,24
0.3,1.0,0.5,nearest,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,0.5,nearest,rerouted_fraction,0.7176722593113714,0.15901854781979421,0.6540515900178838,0.7812929286048589,24
0.3,1.0,0.5,nearest,energy_weighted_extra_distance_km,1.0155538338630004,0.7625419598242493,0.710473511387891,1.3206341563381097,24
0.3,1.0,0.5,nearest,max_capacity_utilization,0.9431268144294007,0.19642994763025554,0.8645384679197619,1.0217151609390396,24
0.3,1.0,0.5,no_choice,served_fraction,0.4373652148333938,0.21127463448715308,0.3528377566525912,0.5218926730141964,24
0.3,1.0,0.5,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,1.0,0.5,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,1.0,0.5,no_choice,max_capacity_utilization,0.9115594645515005,0.23953233135589275,0.8157265730603711,1.0073923560426299,24
0.3,1.0,1.0,coordinated,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,1.0,coordinated,rerouted_fraction,0.5626347851666061,0.21127463448715308,0.47810732698580355,0.6471622433474088,24
0.3,1.0,1.0,coordinated,energy_weighted_extra_distance_km,0.9693439450201238,0.7635483439116754,0.6638609850534376,1.27482690498681,24
0.3,1.0,1.0,coordinated,max_capacity_utilization,0.9261143727764733,0.20636018493226943,0.8435531039124359,1.008675641640511,24
0.3,1.0,1.0,logit,served_fraction,0.9999999999998174,8.951818523173876e-13,0.9999999999994592,1.0000000000001754,24
0.3,1.0,1.0,logit,rerouted_fraction,0.6982192361017642,0.18518052310313757,0.6241315967573855,0.7723068754461428,24
0.3,1.0,1.0,logit,energy_weighted_extra_distance_km,1.3368038289267197,0.8164391988998722,1.0101601198525323,1.663447538000907,24
0.3,1.0,1.0,logit,max_capacity_utilization,0.8759326924263274,0.25549957630771547,0.7737115724892986,0.9781538123633563,24
0.3,1.0,1.0,nearest,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,1.0,nearest,rerouted_fraction,0.7176722593113714,0.15901854781979421,0.6540515900178838,0.7812929286048589,24
0.3,1.0,1.0,nearest,energy_weighted_extra_distance_km,1.0155538338630004,0.7625419598242493,0.710473511387891,1.3206341563381097,24
0.3,1.0,1.0,nearest,max_capacity_utilization,0.9431268144294007,0.19642994763025554,0.8645384679197619,1.0217151609390396,24
0.3,1.0,1.0,no_choice,served_fraction,0.4373652148333938,0.21127463448715308,0.3528377566525912,0.5218926730141964,24
0.3,1.0,1.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,1.0,1.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,1.0,1.0,no_choice,max_capacity_utilization,0.9115594645515005,0.23953233135589275,0.8157265730603711,1.0073923560426299,24
0.3,1.0,2.0,coordinated,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,2.0,coordinated,rerouted_fraction,0.5626347851666061,0.21127463448715308,0.47810732698580355,0.6471622433474088,24
0.3,1.0,2.0,coordinated,energy_weighted_extra_distance_km,0.9693439450201238,0.7635483439116754,0.6638609850534376,1.27482690498681,24
0.3,1.0,2.0,coordinated,max_capacity_utilization,0.9261143727764733,0.20636018493226943,0.8435531039124359,1.008675641640511,24
0.3,1.0,2.0,logit,served_fraction,0.9999999999994099,1.6816343698368273e-12,0.9999999999987371,1.0000000000000826,24
0.3,1.0,2.0,logit,rerouted_fraction,0.6744149319943012,0.18650518628816581,0.599797316998809,0.7490325469897935,24
0.3,1.0,2.0,logit,energy_weighted_extra_distance_km,1.1712690978797633,0.8239747138026476,0.8416105549502892,1.5009276408092374,24
0.3,1.0,2.0,logit,max_capacity_utilization,0.8980587133444962,0.24789262855982389,0.7988810063529175,0.9972364203360748,24
0.3,1.0,2.0,nearest,served_fraction,1.0,0.0,1.0,1.0,24
0.3,1.0,2.0,nearest,rerouted_fraction,0.7176722593113714,0.15901854781979421,0.6540515900178838,0.7812929286048589,24
0.3,1.0,2.0,nearest,energy_weighted_extra_distance_km,1.0155538338630004,0.7625419598242493,0.710473511387891,1.3206341563381097,24
0.3,1.0,2.0,nearest,max_capacity_utilization,0.9431268144294007,0.19642994763025554,0.8645384679197619,1.0217151609390396,24
0.3,1.0,2.0,no_choice,served_fraction,0.4373652148333938,0.21127463448715308,0.3528377566525912,0.5218926730141964,24
0.3,1.0,2.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,1.0,2.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,1.0,2.0,no_choice,max_capacity_utilization,0.9115594645515005,0.23953233135589275,0.8157265730603711,1.0073923560426299,24
0.3,2.0,0.5,coordinated,served_fraction,0.9072891333197058,0.10011804879137198,0.8672335715013237,0.9473446951380879,24
0.3,2.0,0.5,coordinated,rerouted_fraction,0.6776761566484316,0.2030289616911285,0.5964476546538764,0.7589046586429868,24
0.3,2.0,0.5,coordinated,energy_weighted_extra_distance_km,1.2700915443449643,0.7932961291450209,0.9527069915610107,1.587476097128918,24
0.3,2.0,0.5,coordinated,max_capacity_utilization,0.9695869621921352,0.128246983372421,0.9182774827075757,1.0208964416766948,24
0.3,2.0,0.5,logit,served_fraction,0.9072891333197058,0.10011804879137198,0.8672335715013237,0.9473446951380879,24
0.3,2.0,0.5,logit,rerouted_fraction,0.7999653828251624,0.15282301146169866,0.7388234443158401,0.8611073213344846,24
0.3,2.0,0.5,logit,energy_weighted_extra_distance_km,2.190068393216262,0.7979673473964203,1.8708149639041012,2.5093218225284226,24
0.3,2.0,0.5,logit,max_capacity_utilization,0.9347037079607826,0.2118422461145268,0.8499491578329877,1.0194582580885776,24
0.3,2.0,0.5,nearest,served_fraction,0.9072891333197058,0.10011804879137197,0.8672335715013237,0.9473446951380879,24
0.3,2.0,0.5,nearest,rerouted_fraction,0.86678112090447,0.13145752174721204,0.814187158552993,0.9193750832559471,24
0.3,2.0,0.5,nearest,energy_weighted_extra_distance_km,1.7956525256977276,0.9799726487100152,1.4035818103312643,2.187723241064191,24
0.3,2.0,0.5,nearest,max_capacity_utilization,0.9695869621921349,0.12824698337242094,0.9182774827075754,1.0208964416766944,24
0.3,2.0,0.5,no_choice,served_fraction,0.29821798493421875,0.2103052570326455,0.21407835850826074,0.38235761136017676,24
0.3,2.0,0.5,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,2.0,0.5,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,2.0,0.5,no_choice,max_capacity_utilization,0.953915990613125,0.2043302716421978,0.8721668562069399,1.03566512501931,24
0.3,2.0,1.0,coordinated,served_fraction,0.9072891333197058,0.10011804879137197,0.8672335715013237,0.9473446951380879,24
0.3,2.0,1.0,coordinated,rerouted_fraction,0.6776761566484318,0.2030289616911285,0.5964476546538766,0.7589046586429871,24
0.3,2.0,1.0,coordinated,energy_weighted_extra_distance_km,1.2700915443449643,0.7932961291450209,0.9527069915610107,1.587476097128918,24
0.3,2.0,1.0,coordinated,max_capacity_utilization,0.9695869621921354,0.12824698337242105,0.9182774827075758,1.020896441676695,24
0.3,2.0,1.0,logit,served_fraction,0.9072891333197058,0.10011804879137198,0.8672335715013237,0.9473446951380879,24
0.3,2.0,1.0,logit,rerouted_fraction,0.7761648125305619,0.17263786671599146,0.7070952808535528,0.845234344207571,24
0.3,2.0,1.0,logit,energy_weighted_extra_distance_km,1.8633608373356472,0.9147643271330018,1.4973788840608608,2.2293427906104335,24
0.3,2.0,1.0,logit,max_capacity_utilization,0.9477943397511183,0.20327751062624055,0.8664663974722641,1.0291222820299726,24
0.3,2.0,1.0,nearest,served_fraction,0.9072891333197058,0.10011804879137197,0.8672335715013237,0.9473446951380879,24
0.3,2.0,1.0,nearest,rerouted_fraction,0.86678112090447,0.13145752174721204,0.814187158552993,0.9193750832559471,24
0.3,2.0,1.0,nearest,energy_weighted_extra_distance_km,1.7956525256977276,0.9799726487100152,1.4035818103312643,2.187723241064191,24
0.3,2.0,1.0,nearest,max_capacity_utilization,0.9695869621921349,0.12824698337242094,0.9182774827075754,1.0208964416766944,24
0.3,2.0,1.0,no_choice,served_fraction,0.29821798493421875,0.2103052570326455,0.21407835850826074,0.38235761136017676,24
0.3,2.0,1.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,2.0,1.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,2.0,1.0,no_choice,max_capacity_utilization,0.953915990613125,0.2043302716421978,0.8721668562069399,1.03566512501931,24
0.3,2.0,2.0,coordinated,served_fraction,0.9072891333197058,0.100118048791372,0.8672335715013237,0.9473446951380879,24
0.3,2.0,2.0,coordinated,rerouted_fraction,0.6776761566484318,0.20302896169112852,0.5964476546538766,0.7589046586429871,24
0.3,2.0,2.0,coordinated,energy_weighted_extra_distance_km,1.2700915443449643,0.7932961291450209,0.9527069915610107,1.587476097128918,24
0.3,2.0,2.0,coordinated,max_capacity_utilization,0.9695869621921352,0.128246983372421,0.9182774827075757,1.0208964416766948,24
0.3,2.0,2.0,logit,served_fraction,0.9072891333196704,0.10011804879133783,0.867233571501302,0.9473446951380389,24
0.3,2.0,2.0,logit,rerouted_fraction,0.7669280965947286,0.17385150796526472,0.6973730072917723,0.8364831858976849,24
0.3,2.0,2.0,logit,energy_weighted_extra_distance_km,1.7208942435385568,0.9151873084129121,1.3547430625070371,2.0870454245700762,24
0.3,2.0,2.0,logit,max_capacity_utilization,0.9487768750306339,0.20012630112972907,0.8687096791238271,1.0288440709374407,24
0.3,2.0,2.0,nearest,served_fraction,0.9072891333197058,0.10011804879137197,0.8672335715013237,0.9473446951380879,24
0.3,2.0,2.0,nearest,rerouted_fraction,0.86678112090447,0.13145752174721204,0.814187158552993,0.9193750832559471,24
0.3,2.0,2.0,nearest,energy_weighted_extra_distance_km,1.7956525256977276,0.9799726487100152,1.4035818103312643,2.187723241064191,24
0.3,2.0,2.0,nearest,max_capacity_utilization,0.9695869621921349,0.12824698337242094,0.9182774827075754,1.0208964416766944,24
0.3,2.0,2.0,no_choice,served_fraction,0.29821798493421875,0.2103052570326455,0.21407835850826074,0.38235761136017676,24
0.3,2.0,2.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,2.0,2.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,2.0,2.0,no_choice,max_capacity_utilization,0.953915990613125,0.2043302716421978,0.8721668562069399,1.03566512501931,24
0.3,4.0,0.5,coordinated,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,0.5,coordinated,rerouted_fraction,0.7506283594646687,0.12217688602716993,0.7017474247069742,0.7995092942223632,24
0.3,4.0,0.5,coordinated,energy_weighted_extra_distance_km,1.3126052398265047,0.9223897504432195,0.9435724818418678,1.6816379978111415,24
0.3,4.0,0.5,coordinated,max_capacity_utilization,0.9896752764913542,0.05058060866300533,0.9694388184144065,1.009911734568302,24
0.3,4.0,0.5,logit,served_fraction,0.6828879293537157,0.2903971138617786,0.566704886569799,0.7990709721376323,24
0.3,4.0,0.5,logit,rerouted_fraction,0.8471759428635548,0.10633079860155968,0.8046347634458656,0.889717122281244,24
0.3,4.0,0.5,logit,energy_weighted_extra_distance_km,2.4270899675280337,0.7646049801863946,2.1211842650076074,2.73299567004846,24
0.3,4.0,0.5,logit,max_capacity_utilization,0.9608410621725879,0.19183883309306082,0.8840895440308599,1.0375925803143158,24
0.3,4.0,0.5,nearest,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,0.5,nearest,rerouted_fraction,0.9246198411908343,0.09239418056511281,0.8876544702516078,0.9615852121300608,24
0.3,4.0,0.5,nearest,energy_weighted_extra_distance_km,2.445107252584938,0.9392245399983117,2.0693391760252395,2.8208753291446365,24
0.3,4.0,0.5,nearest,max_capacity_utilization,0.9896752764913531,0.05058060866300511,0.9694388184144055,1.0099117345683006,24
0.3,4.0,0.5,no_choice,served_fraction,0.16633670135430748,0.12899366175475566,0.11472848830009574,0.2179449144085192,24
0.3,4.0,0.5,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,4.0,0.5,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,4.0,0.5,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
0.3,4.0,1.0,coordinated,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,1.0,coordinated,rerouted_fraction,0.7506283594646687,0.1221768860271699,0.7017474247069742,0.7995092942223632,24
0.3,4.0,1.0,coordinated,energy_weighted_extra_distance_km,1.3126052398265047,0.9223897504432195,0.9435724818418678,1.6816379978111415,24
0.3,4.0,1.0,coordinated,max_capacity_utilization,0.989675276491354,0.0505806086630053,0.9694388184144063,1.0099117345683017,24
0.3,4.0,1.0,logit,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,1.0,logit,rerouted_fraction,0.8343212497620806,0.10930096595998147,0.7905917559128535,0.8780507436113076,24
0.3,4.0,1.0,logit,energy_weighted_extra_distance_km,2.0820605646484553,0.8281372006395941,1.7507366801464248,2.413384449150486,24
0.3,4.0,1.0,logit,max_capacity_utilization,0.9611468958103276,0.19034056037577846,0.8849948115985693,1.037298980022086,24
0.3,4.0,1.0,nearest,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,1.0,nearest,rerouted_fraction,0.9246198411908343,0.09239418056511281,0.8876544702516078,0.9615852121300608,24
0.3,4.0,1.0,nearest,energy_weighted_extra_distance_km,2.445107252584938,0.9392245399983117,2.0693391760252395,2.8208753291446365,24
0.3,4.0,1.0,nearest,max_capacity_utilization,0.9896752764913531,0.05058060866300511,0.9694388184144055,1.0099117345683006,24
0.3,4.0,1.0,no_choice,served_fraction,0.16633670135430748,0.12899366175475566,0.11472848830009574,0.2179449144085192,24
0.3,4.0,1.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,4.0,1.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,4.0,1.0,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
0.3,4.0,2.0,coordinated,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,2.0,coordinated,rerouted_fraction,0.7506283594646685,0.1221768860271699,0.701747424706974,0.799509294222363,24
0.3,4.0,2.0,coordinated,energy_weighted_extra_distance_km,1.3126052398265045,0.9223897504432195,0.9435724818418676,1.6816379978111413,24
0.3,4.0,2.0,coordinated,max_capacity_utilization,0.9896752764913543,0.05058060866300532,0.9694388184144066,1.009911734568302,24
0.3,4.0,2.0,logit,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,2.0,logit,rerouted_fraction,0.8261250457084186,0.11093958138216828,0.7817399691532527,0.8705101222635845,24
0.3,4.0,2.0,logit,energy_weighted_extra_distance_km,1.9788259521261098,0.8148178880719215,1.6528309024782672,2.304821001773952,24
0.3,4.0,2.0,logit,max_capacity_utilization,0.9622775601388596,0.18480145902523906,0.8883415780110238,1.0362135422666954,24
0.3,4.0,2.0,nearest,served_fraction,0.6828879293537155,0.2903971138617786,0.5667048865697988,0.7990709721376321,24
0.3,4.0,2.0,nearest,rerouted_fraction,0.9246198411908343,0.09239418056511281,0.8876544702516078,0.9615852121300608,24
0.3,4.0,2.0,nearest,energy_weighted_extra_distance_km,2.445107252584938,0.9392245399983117,2.0693391760252395,2.8208753291446365,24
0.3,4.0,2.0,nearest,max_capacity_utilization,0.9896752764913531,0.05058060866300511,0.9694388184144055,1.0099117345683006,24
0.3,4.0,2.0,no_choice,served_fraction,0.16633670135430748,0.12899366175475566,0.11472848830009574,0.2179449144085192,24
0.3,4.0,2.0,no_choice,rerouted_fraction,0.0,0.0,0.0,0.0,24
0.3,4.0,2.0,no_choice,energy_weighted_extra_distance_km,0.0,0.0,0.0,0.0,24
0.3,4.0,2.0,no_choice,max_capacity_utilization,0.9583333333333334,0.2041241452319315,0.8766666666666667,1.04,24
