crews,service_scale,policy,metric,mean,sd,ci95_low,ci95_high,n
24,0.5,pc_rollout,integer_unrouted_integrated_risk_6h,69.85852472336109,24.557127624475118,65.60421941327728,74.1128300334449,128
24,0.5,pc_rollout,routing_risk_penalty_6h,-22.51450076402447,13.310083136479834,-24.82035502479506,-20.208646503253878,128
24,0.5,pc_rollout,risk_weighted_completion_h,0.766656239923018,0.16396806331063107,0.7382502222040997,0.7950622576419363,128
24,0.5,pc_rollout,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,pc_rollout,total_travel_h,5.998958333333333,0.33023328799038093,5.941748334992009,6.056168331674658,128
24,0.5,route_aware_pc,integrated_risk_6h,47.1485615746247,14.002818682255173,44.722697003367365,49.574426145882036,128
24,0.5,route_aware_pc,integer_unrouted_integrated_risk_6h,65.47025624230969,22.136097914108408,61.635372931011204,69.30513955360817,128
24,0.5,route_aware_pc,routing_risk_penalty_6h,-18.321694667684977,10.717826452986474,-20.178463369984364,-16.46492596538559,128
24,0.5,route_aware_pc,risk_weighted_completion_h,0.7632690714140284,0.1622062703309864,0.7351682687570339,0.791369874071023,128
24,0.5,route_aware_pc,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,route_aware_pc,total_travel_h,5.902213541666667,0.31130894522601504,5.848282018444396,5.956145064888937,128
24,0.5,static,integrated_risk_6h,47.58714378981025,14.246242802880976,45.11910814118519,50.05517943843531,128
24,0.5,static,integer_unrouted_integrated_risk_6h,70.01687179373798,22.58294956999869,66.1045753826037,73.92916820487225,128
24,0.5,static,routing_risk_penalty_6h,-22.42972800392773,12.540285958781933,-24.602221707598652,-20.257234300256805,128
24,0.5,static,risk_weighted_completion_h,0.7706055736308843,0.16670714560570607,0.7417250341140226,0.7994861131477461,128
24,0.5,static,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,static,total_travel_h,6.126171875000001,0.33064323689422903,6.068890856634463,6.183452893365539,128
24,1.0,forecast_matched,integrated_risk_6h,77.66935299596221,25.86253906263996,73.18889669223802,82.14980929968641,128
24,1.0,forecast_matched,integer_unrouted_integrated_risk_6h,120.98574942946489,37.42594588453523,114.50203509828236,127.46946376064741,128
24,1.0,forecast_matched,routing_risk_penalty_6h,-43.31639643350267,18.456015680939355,-46.513738024713646,-40.11905484229169,128
24,1.0,forecast_matched,risk_weighted_completion_h,1.2865935397399229,0.35071671987251835,1.2258349678700695,1.3473521116097762,128
24,1.0,forecast_matched,risk_fraction_completed_within_6h,0.9824276902278157,0.029087369826318682,0.9773885604973034,0.9874668199583281,128
24,1.0,forecast_matched,total_travel_h,6.110546875,0.3500335635309941,6.049906653928163,6.1711870960718365,128
24,1.0,greedy,integrated_risk_6h,78.7311860761163,25.597791341294606,74.29659497511352,83.16577717711908,128
24,1.0,greedy,integer_unrouted_integrated_risk_6h,125.64230106407334,43.37843700032522,118.1273702588235,133.15723186932317,128
24,1.0,greedy,routing_risk_penalty_6h,-46.911114987957035,25.48381348606881,-51.32596043294768,-42.49626954296639,128
24,1.0,greedy,risk_weighted_completion_h,1.3058223179628246,0.34643359098594856,1.2458057603156667,1.3658388756099824,128
24,1.0,greedy,risk_fraction_completed_within_6h,0.9835001402190685,0.02784900945103764,0.97867554547819,0.988324734959947,128
24,1.0,greedy,total_travel_h,5.889192708333333,0.39128514865499503,5.821406014745407,5.9569794019212585,128
24,1.0,oracle,integrated_risk_6h,76.01310021692582,25.39548146959727,71.61355751305669,80.41264292079495,128
24,1.0,oracle,integer_unrouted_integrated_risk_6h,108.6068718394736,35.90009829779542,102.38749711632308,114.82624656262412,128
24,1.0,oracle,routing_risk_penalty_6h,-32.59377162254779,14.886190397269791,-35.17267253565396,-30.014870709441624,128
24,1.0,oracle,risk_weighted_completion_h,1.2579293420722113,0.3402550959995308,1.198983154072147,1.3168755300722756,128
24,1.0,oracle,risk_fraction_completed_within_6h,0.984113908340541,0.027790102318933967,0.9792995187396424,0.9889282979414397,128
24,1.0,oracle,total_travel_h,6.152213541666667,0.3492923172570424,6.091701734960206,6.2127253483731275,128
24,1.0,pc_rollout,integrated_risk_6h,77.76127756101656,25.779332211306873,73.29523610885296,82.22731901318015,128
24,1.0,pc_rollout,integer_unrouted_integrated_risk_6h,121.56244200877886,39.24764155242352,114.76313500439095,128.36174901316676,128
24,1.0,pc_rollout,routing_risk_penalty_6h,-43.801164447762304,20.80691800615445,-47.405779088109654,-40.196549807414954,128
24,1.0,pc_rollout,risk_weighted_completion_h,1.2876507092836809,0.3486272516425393,1.2272541193166782,1.3480472992506836,128
24,1.0,pc_rollout,risk_fraction_completed_within_6h,0.9836203520341191,0.02784537682176268,0.9787963866141551,0.9884443174540831,128
24,1.0,pc_rollout,total_travel_h,6.162109375,0.34087091151800614,6.103056502404312,6.221162247595688,128
24,1.0,route_aware_pc,integrated_risk_6h,77.02819713325033,25.440964875723363,72.6207748312799,81.43561943522076,128
24,1.0,route_aware_pc,integer_unrouted_integrated_risk_6h,112.17428817538932,35.59580354766048,106.00762982815728,118.34094652262137,128
24,1.0,route_aware_pc,routing_risk_penalty_6h,-35.14609104213898,16.240481938061723,-37.95961099463354,-32.33257108964441,128
24,1.0,route_aware_pc,risk_weighted_completion_h,1.2767864102255646,0.3449327247480766,1.2170298643885478,1.3365429560625814,128
24,1.0,route_aware_pc,risk_fraction_completed_within_6h,0.9828357234354897,0.02874883652358727,0.977855241607512,0.9878162052634675,128
24,1.0,route_aware_pc,total_travel_h,6.066796875,0.377126493846708,6.001463043214792,6.132130706785207,128
24,1.0,static,integrated_risk_6h,78.66028589910107,26.041639314826433,74.14880205968272,83.17176973851942,128
24,1.0,static,integer_unrouted_integrated_risk_6h,118.49915455036795,38.91796234487984,111.75696155478127,125.24134754595462,128
24,1.0,static,routing_risk_penalty_6h,-39.83886865126689,19.306719678871726,-43.18358719107939,-36.494150111454395,128
24,1.0,static,risk_weighted_completion_h,1.3026913964145888,0.35322632209352295,1.24149805814134,1.3638847346878376,128
24,1.0,static,risk_fraction_completed_within_6h,0.9826121568683743,0.02883064802476823,0.9776175019209169,0.9876068118158318,128
24,1.0,static,total_travel_h,6.330338541666666,0.37510239834810505,6.265355366536403,6.39532171679693,128
24,2.0,forecast_matched,integrated_risk_6h,134.49223991255818,42.936344676059804,127.053897695006,141.93058213011037,128
24,2.0,forecast_matched,integer_unrouted_integrated_risk_6h,190.35013745790286,50.429416830823065,181.61368671787514,199.08658819793058,128
24,2.0,forecast_matched,routing_risk_penalty_6h,-55.8578975453447,27.69701051133343,-60.65615981337864,-51.059635277310754,128
24,2.0,forecast_matched,risk_weighted_completion_h,2.446643114477105,0.7101535811449212,2.3236152833137913,2.5696709456404188,128
24,2.0,forecast_matched,risk_fraction_completed_within_6h,0.9179054277259666,0.08143329807593787,0.9037978285914158,0.9320130268605175,128
24,2.0,forecast_matched,total_travel_h,6.236067708333334,0.374187818900388,6.1712429760087755,6.300892440657892,128
24,2.0,greedy,integrated_risk_6h,135.70621883467564,43.28860273346839,128.20685102214875,143.20558664720252,128
24,2.0,greedy,integer_unrouted_integrated_risk_6h,191.47410441960594,58.65098629443651,181.3133394372475,201.63486940196438,128
24,2.0,greedy,routing_risk_penalty_6h,-55.76788558493031,29.5819559668237,-60.89269799283152,-50.6430731770291,128
24,2.0,greedy,risk_weighted_completion_h,2.4658458117449946,0.6903783307743959,2.3462438679226625,2.5854477555673268,128
24,2.0,greedy,risk_fraction_completed_within_6h,0.9204872757260162,0.07802918189299107,0.9069694096325079,0.9340051418195244,128
24,2.0,greedy,total_travel_h,5.970442708333334,0.360483628457116,5.907992105877088,6.0328933107895795,128
24,2.0,oracle,integrated_risk_6h,131.14913846842717,41.79009354364037,123.90937412830074,138.38890280855358,128
24,2.0,oracle,integer_unrouted_integrated_risk_6h,172.58021147528618,50.385891182159035,163.8513011691833,181.30912178138905,128
24,2.0,oracle,routing_risk_penalty_6h,-41.43107300685902,17.225597666964067,-44.41525555233288,-38.446890461385166,128
24,2.0,oracle,risk_weighted_completion_h,2.379476208703137,0.6682517135068862,2.263707505753876,2.495244911652398,128
24,2.0,oracle,risk_fraction_completed_within_6h,0.9212446697565653,0.07805808211254328,0.9077217969554573,0.9347675425576732,128
24,2.0,oracle,total_travel_h,6.2197916666666675,0.4178892823685003,6.14739604205642,6.292187291276915,128
24,2.0,pc_rollout,integrated_risk_6h,133.70136476257736,42.30761727773795,126.37194400970861,141.0307855154461,128
24,2.0,pc_rollout,integer_unrouted_integrated_risk_6h,187.75477889542327,53.05170811398205,178.56403936799637,196.94551842285017,128
24,2.0,pc_rollout,routing_risk_penalty_6h,-54.0534141328459,28.668093061078157,-59.01990786960387,-49.08692039608793,128
24,2.0,pc_rollout,risk_weighted_completion_h,2.430734870446596,0.6855961911007112,2.3119613900552656,2.549508350837926,128
24,2.0,pc_rollout,risk_fraction_completed_within_6h,0.9212819873243998,0.07774467388022795,0.9078134097294476,0.934750564919352,128
24,2.0,pc_rollout,total_travel_h,6.3140624999999995,0.3827219676859839,6.247759301828344,6.380365698171655,128
24,2.0,route_aware_pc,integrated_risk_6h,133.12884140466872,42.17580240588746,125.82225641328792,140.4354263960495,128
24,2.0,route_aware_pc,integer_unrouted_integrated_risk_6h,177.35341658345186,48.497700011025834,168.9516187087638,185.75521445813993,128
24,2.0,route_aware_pc,routing_risk_penalty_6h,-44.224575178783134,20.24335691397485,-47.731557841006676,-40.71759251655959,128
24,2.0,route_aware_pc,risk_weighted_completion_h,2.4256087953419865,0.6845724950430808,2.307012661244591,2.544204929439382,128
24,2.0,route_aware_pc,risk_fraction_completed_within_6h,0.9210256279910924,0.07776413588608988,0.9075536787756417,0.9344975772065431,128
24,2.0,route_aware_pc,total_travel_h,6.205078125,0.3811535571044754,6.139046640099022,6.271109609900978,128
24,2.0,static,integrated_risk_6h,134.52494607691682,42.92468442936076,127.08862389404489,141.96126825978874,128
24,2.0,static,integer_unrouted_integrated_risk_6h,185.61219926352538,53.87133230204397,176.27946708985473,194.94493143719603,128
24,2.0,static,routing_risk_penalty_6h,-51.087253186608564,24.028049251308087,-55.24990034485822,-46.92460602835891,128
24,2.0,static,risk_weighted_completion_h,2.4415913633172854,0.6845939013709177,2.3229915207627947,2.560191205871776,128
24,2.0,static,risk_fraction_completed_within_6h,0.9182934028510563,0.07875149733522399,0.9046504019914452,0.9319364037106674,128
24,2.0,static,total_travel_h,6.434114583333335,0.34109634478556305,6.37502265641656,6.4932065102501095,128
