traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
1.0,0.5359724939490553,60.0,control_latency_p95_ms,489.16317032469334,285.02067053488497,410.1594711505802,568.1668694988065,50
1.0,0.5359724939490553,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5359724939490553,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5359724939490553,300.0,control_on_time_fraction,0.9984263583810576,0.004849730463390957,0.9970820816804021,0.9997706350817132,50
1.0,0.5359724939490553,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5359724939490553,300.0,control_latency_p95_ms,202.51572947652485,40.47059016696855,191.2978542082163,213.7336047448334,50
1.0,0.5359724939490553,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5359724939490553,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,0.0,control_on_time_fraction,0.8984633196943967,0.10853494442850084,0.8683789679755664,0.9285476714132271,50
1.0,0.5420943341446348,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,0.0,control_latency_p95_ms,625.1987463003649,330.3665731068634,533.6258042048448,716.7716883958849,50
1.0,0.5420943341446348,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5420943341446348,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,60.0,control_on_time_fraction,0.9591054573272944,0.04566683347439427,0.9464472568982705,0.9717636577563182,50
1.0,0.5420943341446348,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,60.0,control_latency_p95_ms,425.88817973470947,185.1268079260576,374.573646599247,477.2027128701719,50
1.0,0.5420943341446348,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5420943341446348,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,300.0,control_on_time_fraction,0.9997183098591549,0.0019918500878494273,0.9991661971830985,1.0002704225352113,50
1.0,0.5420943341446348,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5420943341446348,300.0,control_latency_p95_ms,195.41709068150323,45.61371890914353,182.7736128588326,208.06056850417386,50
1.0,0.5420943341446348,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5420943341446348,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5440641590706213,0.0,control_on_time_fraction,0.8668906872572815,0.18851015782643202,0.8146383373760079,0.919143037138555,50
1.0,0.5440641590706213,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5440641590706213,0.0,control_latency_p95_ms,699.5321985689434,590.7348055859436,535.7888644991502,863.2755326387365,50
1.0,0.5440641590706213,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5440641590706213,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5440641590706213,60.0,control_on_time_fraction,0.9375440042930933,0.0841438006385552,0.9142205326987713,0.9608674758874152,50
1.0,0.5440641590706213,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5440641590706213,60.0,control_latency_p95_ms,501.3126818178627,347.70195446284447,404.9346171635253,597.6907464722001,50
1.0,0.5440641590706213,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5440641590706213,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5440641590706213,300.0,control_on_time_fraction,0.9980445405658172,0.006110841521180369,0.9963507017142911,0.9997383794173432,50
1.0,0.5440641590706213,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
